fin_version,fin_scenario,fin_doc_num,0date,key_rate,spread,fix_rate,balance,loan,payment,balance_at_date,commissions_paid,commissions_received,rate,avg_balance,interest_accrued,ifrs_scope,paid_interest,impairment_stage,loan_reserve_ratio,loan_reserve,norev_cl_reserve_ratio,norev_cl_reserve,losses_prev_periods,change_loan_reserve,change_norev_cl_reserve,rw_loan,rwa_loan,rw_norev_credit_line,rwa_norev_credit_line,fin_leverage_loan_ratio,fin_leverage_loan,fin_leverage_norev_credit_line_ratio,fin_leverage_norev_credit_line
FCT,#,D0001,20250724,0.2,0.01,0.0,9888125858.31,0.0,0.0,9888125858.31,0.0,,0.21,9888125858.31,5689058.71,10041053449.3,0.0,1.0,0.0633,635598683.34,0.03165,161790816.58,,360117.4165328741,0.0,1.1,10346000242.558657,0.5,2475041662.552756,1.0,9405454765.962414,0.5,2475041662.552756
FCT,#,D0001,20250701,0.2,0.01,0.0,8931134921.79,0.0,0.0,8931134921.79,0.0,,0.21,8931134921.79,5138461.19,8959312840.84,0.0,1.0,0.0633,567124502.83,0.03165,192079579.73,,325264.5931926966,0.0,1.1,9231407171.816484,0.5,2938392749.242327,1.0,8392188338.014984,0.5,2938392749.242327
FCT,#,D0001,20250821,0.18,0.01,0.0,10908661164.06,0.0,0.0,10908661164.06,0.0,,0.19,10908661164.06,5678481.15,11054545862.38,0.0,1.0,0.0633,699752753.09,0.03165,129490874.16,,359447.85704147816,0.0,1.1,11390272420.221657,0.5,1980923980.8912497,1.0,10354793109.292414,0.5,1980923980.8912497
FCT,#,D0001,20251005,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12197944908.38,0.0,1.0,0.0633,772129912.7,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12568396495.242508,0.5,1380152693.4157572,1.0,11425814995.675009,0.5,1380152693.4157572
FCT,#,D0001,20251028,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12335749918.31,0.0,1.0,0.0633,780852969.83,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12710386643.324171,0.5,1380152693.4157572,1.0,11554896948.47652,0.5,1380152693.4157572
FCT,#,D0001,20250622,0.2,0.01,0.0,8319033309.39,0.0,0.0,8319033309.39,0.0,,0.21,8319033309.39,4786293.14,8432828320.15,0.0,1.0,0.0633,533798032.67,0.03165,211452595.76,,302972.3555663228,0.0,1.1,8688933316.236185,0.5,3234757047.426097,1.0,7899030287.48744,0.5,3234757047.426097
FCT,#,D0001,20260507,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12133545048.04,0.0,1.0,0.0633,768053401.54,0.03165,90219100.01,,334628.2707569599,0.0,1.1,12502040811.153936,0.5,1380152693.4157572,1.0,11365491646.503578,0.5,1380152693.4157572
FCT,#,D0001,20250615,0.2,0.01,0.0,7974259568.39,0.0,0.0,7974259568.39,0.0,,0.21,7974259568.39,4587930.16,8055145616.12,0.0,1.0,0.0633,509890717.5,0.03165,222364684.66,,290415.9792948961,0.0,1.1,8299780388.479082,0.5,3401687873.474772,1.0,7545254898.617347,0.5,3401687873.474772
FCT,#,D0001,20250514,0.21,0.01,0.0,5786035948.1,0.0,0.0,5786035948.1,0.0,,0.22,5786035948.1,3487473.72,5833905608.77,0.0,1.0,0.0633,369286225.04,0.03165,291621962.24,,220757.08661156893,0.0,1.1,6011081322.113263,0.5,4461171044.828682,1.0,5464619383.739329,0.5,4461171044.828682
FCT,#,D0001,20260112,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12074205358.76,0.0,1.0,0.0633,764297199.21,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12440898975.506227,0.5,1380152693.4157572,1.0,11309908159.551117,0.5,1380152693.4157572
FCT,#,D0001,20250709,0.2,0.01,0.0,8931134921.79,0.0,0.0,8931134921.79,0.0,,0.21,8931134921.79,5138461.19,9000420530.34,0.0,1.0,0.0633,569726619.57,0.03165,192079579.73,,325264.5931928158,0.0,1.1,9273763301.849724,0.5,2938392749.242327,1.0,8430693910.772476,0.5,2938392749.242327
FCT,#,D0001,20251201,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12121999036.11,0.0,1.0,0.0633,767322538.99,0.03165,90219100.01,,379263.35341620445,0.0,1.1,12490144146.84175,0.5,1380152693.4157572,1.0,11354676497.128862,0.5,1380152693.4157572
FCT,#,D0001,20251125,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12291359396.19,0.0,1.0,0.0633,778043049.78,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12664647981.05198,0.5,1380152693.4157572,1.0,11513316346.41089,0.5,1380152693.4157572
FCT,#,D0001,20260427,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12080681182.21,0.0,1.0,0.0633,764707118.83,0.03165,90219100.01,,334628.2707569599,0.0,1.1,12447571469.710049,0.5,1380152693.4157572,1.0,11315974063.372768,0.5,1380152693.4157572
FCT,#,D0001,20250418,0.21,0.01,0.0,2936296133.0,0.0,0.0,2936296133.0,0.0,,0.22,2936296133.0,1769822.33,2945967508.48,0.0,1.0,0.0633,186479743.29,0.03165,381816227.39,,112029.7532826066,0.0,1.1,3035436541.710505,0.5,5840943819.804725,1.0,2759487765.1913686,0.5,5840943819.804725
FCT,#,D0001,20260317,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12052385798.06,0.0,1.0,0.0633,762916021.02,0.03165,90219100.01,,355542.5376794338,0.0,1.1,12418416754.74877,0.5,1380152693.4157572,1.0,11289469777.044334,0.5,1380152693.4157572
FCT,#,D0001,20260308,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12001834726.35,0.0,1.0,0.0633,759716138.18,0.03165,90219100.01,,355542.5376793146,0.0,1.1,12366330446.99305,0.5,1380152693.4157572,1.0,11242118588.1755,0.5,1380152693.4157572
FCT,#,D0001,20260216,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12070452024.25,0.0,1.0,0.0633,764059613.13,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12437031652.223522,0.5,1380152693.4157572,1.0,11306392411.112291,0.5,1380152693.4157572
FCT,#,D0001,20251204,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12139973602.63,0.0,1.0,0.0633,768460329.05,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12508664600.93936,0.5,1380152693.4157572,1.0,11371513273.581236,0.5,1380152693.4157572
FCT,#,D0001,20251016,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12263851652.25,0.0,1.0,0.0633,776301809.59,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12636304826.93374,0.5,1380152693.4157572,1.0,11487549842.667036,0.5,1380152693.4157572
FCT,#,D0001,20251229,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12196103913.23,0.0,1.0,0.0633,772013377.71,0.03165,90219100.01,,355542.5376793146,0.0,1.1,12566499589.070757,0.5,1380152693.4157572,1.0,11424090535.518867,0.5,1380152693.4157572
FCT,#,D0001,20251009,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12221910997.06,0.0,1.0,0.0633,773646966.11,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12593090434.03932,0.5,1380152693.4157572,1.0,11448264030.944836,0.5,1380152693.4157572
FCT,#,D0001,20251106,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12177520474.94,0.0,1.0,0.0633,770837046.06,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12547351771.767128,0.5,1380152693.4157572,1.0,11406683428.879206,0.5,1380152693.4157572
FCT,#,D0001,20251105,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,3460931.05,,0.18,12149475513.16,5991522.17,12171528952.77,0.0,1.0,0.0633,770457782.71,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12541178287.067924,0.5,1380152693.4157572,1.0,11401071170.061749,0.5,1380152693.4157572
FCT,#,D0001,20251230,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12201720698.97,0.0,1.0,0.0633,772368920.24,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12572286956.599169,0.5,1380152693.4157572,1.0,11429351778.726517,0.5,1380152693.4157572
FCT,#,D0001,20251010,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12227902519.23,0.0,1.0,0.0633,774026229.47,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12599263918.738523,0.5,1380152693.4157572,1.0,11453876289.762293,0.5,1380152693.4157572
FCT,#,D0001,20251207,0.17,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.18,12059569394.38,5947184.91,12067909038.57,0.0,1.0,0.0633,763898642.14,0.03165,90219100.01,,376456.8046016693,0.0,1.1,12434411436.069324,0.5,1380152693.4157572,1.0,11304010396.426657,0.5,1380152693.4157572
FCT,#,D0001,20251019,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12281826218.77,0.0,1.0,0.0633,777439599.65,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12654825281.031347,0.5,1380152693.4157572,1.0,11504386619.119406,0.5,1380152693.4157572
FCT,#,D0001,20251128,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12309333962.7,0.0,1.0,0.0633,779180839.84,0.03165,90219100.01,,379263.35341620445,0.0,1.1,12683168435.149591,0.5,1380152693.4157572,1.0,11530153122.863264,0.5,1380152693.4157572
FCT,#,D0001,20250712,0.2,0.01,0.0,9291948584.59,0.0,0.0,9291948584.59,0.0,,0.21,9291948584.59,5346052.61,9377064759.55,0.0,1.0,0.0633,593568199.28,0.03165,180659827.3,,338405.13023269176,2.9802322387695312e-08,1.1,9661846216.299288,0.5,2763695794.0561366,1.0,8783496560.27208,0.5,2763695794.0561366
FCT,#,D0001,20250924,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12316843243.4,0.0,1.0,0.0633,779656177.31,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12690905772.69747,0.5,1380152693.4157572,1.0,11537187066.088608,0.5,1380152693.4157572
FCT,#,D0001,20250803,0.18,0.01,0.0,10247215442.36,0.0,0.0,10247215442.36,0.0,,0.19,10247215442.36,5334166.94,10293378722.91,0.0,1.0,0.0633,651570873.16,0.03165,150425631.25,,337652.7674664259,0.0,1.1,10605988634.719654,0.5,2301179463.195347,1.0,9641807849.74514,0.5,2301179463.195347
FCT,#,D0001,20250826,0.18,0.01,0.0,11144149283.66,0.0,0.0,11144149283.66,0.0,,0.19,11144149283.66,5801064.01,11319039302.03,0.0,1.0,0.0633,716495187.82,0.03165,122037675.17,,367207.3518754244,0.0,1.1,11662798525.63729,0.5,1866906520.5839195,1.0,10602544114.215715,0.5,1866906520.5839195
FCT,#,D0001,20250721,0.2,0.01,0.0,9888125858.31,0.0,0.0,9888125858.31,0.0,,0.21,9888125858.31,5689058.71,10023986273.16,0.0,1.0,0.0633,634518331.09,0.03165,161790816.58,,360117.4165328741,0.0,1.1,10328414736.280315,0.5,2475041662.552756,1.0,9389467942.073011,0.5,2475041662.552756
FCT,#,D0001,20250901,0.18,0.01,0.0,11652837739.66,0.0,0.0,11652837739.66,0.0,,0.19,11652837739.66,6065860.74,11681256506.02,0.0,1.0,0.0633,739423536.83,0.03165,105937685.54,,383968.9849175215,0.0,1.1,12036016266.108467,0.5,1620612287.4001195,1.0,10941832969.189514,0.5,1620612287.4001195
FCT,#,D0001,20250902,0.18,0.01,0.0,11652837739.66,0.0,0.0,11652837739.66,0.0,,0.19,11652837739.66,6065860.74,11687322366.76,0.0,1.0,0.0633,739807505.82,0.03165,105937685.54,,383968.9849175215,0.0,1.1,12042266347.040367,0.5,1620612287.4001195,1.0,10947514860.945787,0.5,1620612287.4001195
FCT,#,D0001,20250825,0.18,0.01,0.0,11144149283.66,0.0,0.0,11144149283.66,0.0,,0.19,11144149283.66,5801064.01,11313238238.02,0.0,1.0,0.0633,716127980.47,0.03165,122037675.17,,367207.3518755436,0.0,1.1,11656821283.312614,0.5,1866906520.5839195,1.0,10597110257.55692,0.5,1866906520.5839195
FCT,#,D0001,20250927,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12334817809.91,0.0,1.0,0.0633,780793967.37,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12709426226.795078,0.5,1380152693.4157572,1.0,11554023842.54098,0.5,1380152693.4157572
FCT,#,D0001,20260320,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12069236155.3,0.0,1.0,0.0633,763982648.63,0.03165,90219100.01,,355542.5376793146,0.0,1.1,12435778857.33401,0.5,1380152693.4157572,1.0,11305253506.66728,0.5,1380152693.4157572
FCT,#,D0001,20260215,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12064835238.5,0.0,1.0,0.0633,763704070.6,0.03165,90219100.01,,355542.5376793146,0.0,1.1,12431244284.695108,0.5,1380152693.4157572,1.0,11301131167.904642,0.5,1380152693.4157572
FCT,#,D0001,20260222,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12104152738.72,0.0,1.0,0.0633,766192868.36,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12471755857.394,0.5,1380152693.4157572,1.0,11337959870.35818,0.5,1380152693.4157572
FCT,#,D0001,20260313,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12029918655.08,0.0,1.0,0.0633,761493850.87,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12395267284.635117,0.5,1380152693.4157572,1.0,11268424804.21374,0.5,1380152693.4157572
FCT,#,D0001,20260125,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12147223573.45,0.0,1.0,0.0633,768919252.2,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12516134753.3756,0.5,1380152693.4157572,1.0,11378304321.250546,0.5,1380152693.4157572
FCT,#,D0001,20260126,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12152840359.2,0.0,1.0,0.0633,769274794.74,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12521922120.904016,0.5,1380152693.4157572,1.0,11383565564.458197,0.5,1380152693.4157572
FCT,#,D0001,20260221,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12098535952.97,0.0,1.0,0.0633,765837325.82,0.03165,90219100.01,,355542.5376793146,0.0,1.1,12465968489.865583,0.5,1380152693.4157572,1.0,11332698627.150532,0.5,1380152693.4157572
FCT,#,D0001,20260212,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12047984881.27,0.0,1.0,0.0633,762637442.98,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12413882182.109867,0.5,1380152693.4157572,1.0,11285347438.281696,0.5,1380152693.4157572
FCT,#,D0001,20260323,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12085756113.37,0.0,1.0,0.0633,765028361.98,0.03165,90219100.01,,334628.2707568407,0.0,1.1,12452800526.535229,0.5,1380152693.4157572,1.0,11320727751.39566,0.5,1380152693.4157572
FCT,#,D0001,20260103,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12023654287.05,0.0,1.0,0.0633,761097316.37,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12388812667.75051,0.5,1380152693.4157572,1.0,11262556970.68228,0.5,1380152693.4157572
FCT,#,D0001,20260407,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,11974953450.53,0.0,1.0,0.0633,758014553.42,0.03165,90219100.01,,334628.2707568407,0.0,1.1,12338632786.822268,0.5,1380152693.4157572,1.0,11216938897.11115,0.5,1380152693.4157572
FCT,#,D0001,20250502,0.21,0.01,0.0,4286035948.1,0.0,0.0,4286035948.1,0.0,,0.22,4286035948.1,2583364.13,4294768252.88,0.0,1.0,0.0633,271858830.41,0.03165,339096962.24,,163526.94962531328,0.0,1.1,4425200364.716037,0.5,5187433544.828682,1.0,4022909422.469124,0.5,5187433544.828682
FCT,#,D0001,20250413,0.21,0.01,0.0,1695516478.0,0.0,0.0,1695516478.0,0.0,,0.22,1695516478.0,1021955.14,1698582343.41,0.0,1.0,0.0633,107520262.34,0.03165,421086903.47,,64689.76019898057,0.0,1.1,1750168289.181705,0.5,6441698309.26435,1.0,1591062081.0742772,0.5,6441698309.26435
FCT,#,D0001,20260508,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12138831434.63,0.0,1.0,0.0633,768388029.81,0.03165,90219100.01,,334628.2707568407,0.0,1.1,12507487745.298325,0.5,1380152693.4157572,1.0,11370443404.816658,0.5,1380152693.4157572
FCT,#,D0001,20250625,0.2,0.01,0.0,8319033309.39,0.0,0.0,8319033309.39,0.0,,0.21,8319033309.39,4786293.14,8447187199.56,0.0,1.0,0.0633,534706949.73,0.03165,211452595.76,,302972.3555663824,0.0,1.1,8703728274.814615,0.5,3234757047.426097,1.0,7912480249.831469,0.5,3234757047.426097
FCT,#,D0001,20250420,0.21,0.01,0.0,2936296133.0,0.0,0.0,2936296133.0,0.0,,0.22,2936296133.0,1769822.33,2949507153.13,0.0,1.0,0.0633,186703802.79,0.03165,381816227.39,,112029.7532826066,0.0,1.1,3039083685.372112,0.5,5840943819.804725,1.0,2762803350.3382826,0.5,5840943819.804725
FCT,#,D0001,20260517,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12186408913.88,0.0,1.0,0.0633,771399684.25,0.03165,90219100.01,,334628.2707570791,0.0,1.1,12556510152.597826,0.5,1380152693.4157572,1.0,11415009229.634386,0.5,1380152693.4157572
FCT,#,D0001,20260430,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12096540341.96,0.0,1.0,0.0633,765711003.65,0.03165,90219100.01,,334628.2707568407,0.0,1.1,12463912272.143211,0.5,1380152693.4157572,1.0,11330829338.312012,0.5,1380152693.4157572
FCT,#,D0001,20250527,0.21,0.01,0.0,6039325771.39,0.0,0.0,6039325771.39,0.0,,0.22,6039325771.39,3640141.56,6133507499.61,0.0,1.0,0.0633,388251024.73,0.03165,283605339.34,,230420.96080100536,0.0,1.1,6319782122.371653,0.5,4338534444.637247,1.0,5745256474.88332,0.5,4338534444.637247
FCT,#,D0001,20260429,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12091253955.37,0.0,1.0,0.0633,765376375.38,0.03165,90219100.01,,334628.2707569599,0.0,1.1,12458465337.998829,0.5,1380152693.4157572,1.0,11325877579.998932,0.5,1380152693.4157572
FCT,#,D0001,20250524,0.21,0.01,0.0,6039325771.39,0.0,0.0,6039325771.39,0.0,,0.22,6039325771.39,3640141.56,6122587074.93,0.0,1.0,0.0633,387559761.84,0.03165,283605339.34,,230420.96080100536,0.0,1.1,6308530044.391532,0.5,4338534444.637247,1.0,5735027313.08321,0.5,4338534444.637247
FCT,#,D0001,20250423,0.21,0.01,0.0,2936296133.0,0.0,0.0,2936296133.0,0.0,,0.22,2936296133.0,1769822.33,2954816620.11,0.0,1.0,0.0633,187039892.05,0.03165,381816227.39,,112029.7532826364,0.0,1.1,3044554400.86452,0.5,5840943819.804725,1.0,2767776728.058654,0.5,5840943819.804725
FCT,#,D0001,20250603,0.21,0.01,0.0,6299824126.99,447874461.4,0.0,6747698588.39,0.0,,0.22,6523761357.69,4067106.0,6773250246.51,0.0,1.0,0.0633,428746740.6,0.03165,261185339.68,,28607901.216323912,-14175226.703310013,1.1,6978953856.495967,0.5,3995558035.966272,1.0,6344503505.905424,0.5,3995558035.966272
FCT,#,D0001,20260518,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12191695300.47,0.0,1.0,0.0633,771734312.52,0.03165,90219100.01,,334628.2707569599,0.0,1.1,12561957086.742216,0.5,1380152693.4157572,1.0,11419960987.947468,0.5,1380152693.4157572
FCT,#,D0001,20250414,0.21,0.01,0.0,1695516478.0,0.0,0.0,1695516478.0,0.0,,0.22,1695516478.0,1021955.14,1699604298.55,0.0,1.0,0.0633,107584952.1,0.03165,421086903.47,,64689.76019896567,0.0,1.1,1751221281.0966532,0.5,6441698309.26435,1.0,1592019346.4515028,0.5,6441698309.26435
FCT,#,D0001,20250626,0.2,0.01,0.0,8319033309.39,0.0,0.0,8319033309.39,0.0,,0.21,8319033309.39,4786293.14,8451973492.7,0.0,1.0,0.0633,535009922.09,0.03165,211452595.76,,302972.3555663824,0.0,1.1,8708659927.674093,0.5,3234757047.426097,1.0,7916963570.612812,0.5,3234757047.426097
FCT,#,D0001,20260511,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,12154690594.38,0.0,1.0,0.0633,769391914.62,0.03165,90219100.01,,334628.2707569599,0.0,1.1,12523828547.731491,0.5,1380152693.4157572,1.0,11385298679.7559,0.5,1380152693.4157572
FCT,#,D0001,20260404,0.15,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.16,12059569394.38,5286386.58,11959094290.78,0.0,1.0,0.0633,757010668.61,0.03165,90219100.01,,334628.2707568407,0.0,1.1,12322291984.3891,0.5,1380152693.4157572,1.0,11202083622.17191,0.5,1380152693.4157572
FCT,#,D0001,20250501,0.21,0.01,0.0,4286035948.1,0.0,0.0,4286035948.1,0.0,,0.22,4286035948.1,2583364.13,4292184888.74,0.0,1.0,0.0633,271695303.46,0.03165,339096962.24,,163526.9496253729,0.0,1.1,4422538543.814213,0.5,5187433544.828682,1.0,4020489585.285648,0.5,5187433544.828682
FCT,#,D0001,20251121,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12267393307.51,0.0,1.0,0.0633,776525996.37,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12639954042.255169,0.5,1380152693.4157572,1.0,11490867311.141062,0.5,1380152693.4157572
FCT,#,D0001,20251214,0.17,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.18,12059569394.38,5947184.91,12109539332.92,0.0,1.0,0.0633,766533839.77,0.03165,90219100.01,,376456.8046016693,0.0,1.1,12477306042.456388,0.5,1380152693.4157572,1.0,11343005493.14217,0.5,1380152693.4157572
FCT,#,D0001,20251026,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12323766873.96,0.0,1.0,0.0633,780094443.12,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12698039673.925768,0.5,1380152693.4157572,1.0,11543672430.841606,0.5,1380152693.4157572
FCT,#,D0001,20251223,0.16,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.17,12059569394.38,5616785.75,12162403198.75,0.0,1.0,0.0633,769880122.48,0.03165,90219100.01,,355542.5376791954,0.0,1.1,12531775383.900276,0.5,1380152693.4157572,1.0,11392523076.272978,0.5,1380152693.4157572
FCT,#,D0001,20251112,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12213469607.97,0.0,1.0,0.0633,773112626.18,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12584392679.962343,0.5,1380152693.4157572,1.0,11440356981.783949,0.5,1380152693.4157572
FCT,#,D0001,20251115,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12231444174.48,0.0,1.0,0.0633,774250416.24,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12602913134.059954,0.5,1380152693.4157572,1.0,11457193758.23632,0.5,1380152693.4157572
FCT,#,D0001,20251220,0.17,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.18,12059569394.38,5947184.91,12145222442.36,0.0,1.0,0.0633,768792580.6,0.03165,90219100.01,,376456.8046014309,0.0,1.1,12514072847.931017,0.5,1380152693.4157572,1.0,11376429861.755466,0.5,1380152693.4157572
FCT,#,D0001,20251213,0.17,0.01,0.0,12059569394.38,0.0,0.0,12059569394.38,0.0,,0.18,12059569394.38,5947184.91,12103592148.01,0.0,1.0,0.0633,766157382.97,0.03165,90219100.01,,376456.8046014309,0.0,1.1,12471178241.543953,0.5,1380152693.4157572,1.0,11337434765.039955,0.5,1380152693.4157572
FCT,#,D0001,20251025,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12317775351.79,0.0,1.0,0.0633,779715179.77,0.03165,90219100.01,,379263.35341620445,0.0,1.1,12691866189.226566,0.5,1380152693.4157572,1.0,11538060172.02415,0.5,1380152693.4157572
FCT,#,D0001,20251122,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12273384829.68,0.0,1.0,0.0633,776905259.72,0.03165,90219100.01,,379263.35341632366,0.0,1.1,12646127526.954372,0.5,1380152693.4157572,1.0,11496479569.95852,0.5,1380152693.4157572
FCT,#,D0001,20250706,0.2,0.01,0.0,8931134921.79,0.0,0.0,8931134921.79,0.0,,0.21,8931134921.79,5138461.19,8985005146.78,0.0,1.0,0.0633,568750825.79,0.03165,192079579.73,,325264.5931928158,0.0,1.1,9257879753.087255,0.5,2938392749.242327,1.0,8416254320.988416,0.5,2938392749.242327
FCT,#,D0001,20250918,0.17,0.01,0.0,12149475513.16,0.0,0.0,12149475513.16,0.0,,0.18,12149475513.16,5991522.17,12280894110.37,0.0,1.0,0.0633,777380597.19,0.03165,90219100.01,,379263.35341632366,2.9802322387695312e-08,1.1,12653864864.502254,0.5,1380152693.4157572,1.0,11503513513.183868,0.5,1380152693.4157572
FCT,#,D0001,20250809,0.18,0.01,0.0,10508450914.86,0.0,0.0,10508450914.86,0.0,,0.19,10508450914.86,5470152.53,10587027153.83,0.0,1.0,0.0633,670158818.84,0.03165,142157528.54,,346260.65521371365,0.0,1.1,10908555168.487589,0.5,2174695778.2976594,1.0,9916868334.988714,0.5,2174695778.2976594
